temple_name,city,year,month,day_of_month,time_slot,is_holiday,is_durga_puja_or_navratri,weather,headcount
Dakshineswar Kali,Kolkata,2013,10,4,21,0,1,Clear,221858
Dakshineswar Kali,Kolkata,2013,10,4,22,0,1,Clear,361374
Dakshineswar Kali,Kolkata,2013,10,4,23,0,1,Humid,203371
Dakshineswar Kali,Kolkata,2013,10,5,0,1,1,Rain,16695
Dakshineswar Kali,Kolkata,2013,10,5,1,1,1,Rain,16499
Dakshineswar Kali,Kolkata,2013,10,5,2,1,1,Rain,12374
Dakshineswar Kali,Kolkata,2013,10,5,3,1,1,Cloudy,11382
Dakshineswar Kali,Kolkata,2013,10,5,4,1,1,Cloudy,17028
Dakshineswar Kali,Kolkata,2013,10,5,5,1,1,Rain,18521
Dakshineswar Kali,Kolkata,2013,10,5,6,1,1,Rain,13201
Dakshineswar Kali,Kolkata,2013,10,5,7,1,1,Cloudy,13085
Dakshineswar Kali,Kolkata,2013,10,5,8,1,1,Cloudy,13106
Dakshineswar Kali,Kolkata,2013,10,5,9,1,1,Clear,20037
Dakshineswar Kali,Kolkata,2013,10,5,10,1,1,Humid,13723
Dakshineswar Kali,Kolkata,2013,10,5,11,1,1,Cloudy,13410
Dakshineswar Kali,Kolkata,2013,10,5,12,1,1,Rain,16615
Dakshineswar Kali,Kolkata,2013,10,5,13,1,1,Cloudy,22135
Dakshineswar Kali,Kolkata,2013,10,5,14,1,1,Clear,15428
Dakshineswar Kali,Kolkata,2013,10,5,15,1,1,Humid,11938
Dakshineswar Kali,Kolkata,2013,10,5,16,1,1,Clear,21965
Dakshineswar Kali,Kolkata,2013,10,5,17,1,1,Clear,15041
Dakshineswar Kali,Kolkata,2013,10,5,18,1,1,Clear,33451
Dakshineswar Kali,Kolkata,2013,10,5,19,1,1,Humid,64209
Dakshineswar Kali,Kolkata,2013,10,5,20,1,1,Rain,64221
Dakshineswar Kali,Kolkata,2013,10,5,21,1,1,Cloudy,35303
Dakshineswar Kali,Kolkata,2013,10,5,22,1,1,Humid,42977
Dakshineswar Kali,Kolkata,2013,10,5,23,1,1,Clear,36465
Dakshineswar Kali,Kolkata,2013,10,6,0,1,1,Rain,16280
Dakshineswar Kali,Kolkata,2013,10,6,1,1,1,Humid,15198
Dakshineswar Kali,Kolkata,2013,10,6,2,1,1,Cloudy,21706
Dakshineswar Kali,Kolkata,2013,10,6,3,1,1,Clear,18810
Dakshineswar Kali,Kolkata,2013,10,6,4,1,1,Humid,19923
Dakshineswar Kali,Kolkata,2013,10,6,5,1,1,Clear,12236
Dakshineswar Kali,Kolkata,2013,10,6,6,1,1,Humid,11514
Dakshineswar Kali,Kolkata,2013,10,6,7,1,1,Cloudy,19987
Dakshineswar Kali,Kolkata,2013,10,6,8,1,1,Rain,15406
Dakshineswar Kali,Kolkata,2013,10,6,9,1,1,Humid,21424
Dakshineswar Kali,Kolkata,2013,10,6,10,1,1,Humid,14204
Dakshineswar Kali,Kolkata,2013,10,6,11,1,1,Cloudy,24531
Dakshineswar Kali,Kolkata,2013,10,6,12,1,1,Clear,21488
Dakshineswar Kali,Kolkata,2013,10,6,13,1,1,Clear,18547
Dakshineswar Kali,Kolkata,2013,10,6,14,1,1,Humid,20450
Dakshineswar Kali,Kolkata,2013,10,6,15,1,1,Clear,10215
Dakshineswar Kali,Kolkata,2013,10,6,16,1,1,Clear,17343
Dakshineswar Kali,Kolkata,2013,10,6,17,1,1,Rain,21120
Dakshineswar Kali,Kolkata,2013,10,6,18,1,1,Cloudy,69376
Dakshineswar Kali,Kolkata,2013,10,6,19,1,1,Rain,70563
Dakshineswar Kali,Kolkata,2013,10,6,20,1,1,Rain,52561
Dakshineswar Kali,Kolkata,2013,10,6,21,1,1,Rain,61455
Dakshineswar Kali,Kolkata,2013,10,6,22,1,1,Cloudy,42525
Dakshineswar Kali,Kolkata,2013,10,6,23,1,1,Humid,70839
Dakshineswar Kali,Kolkata,2013,10,7,0,0,1,Clear,14247
Dakshineswar Kali,Kolkata,2013,10,7,1,0,1,Humid,14885
Dakshineswar Kali,Kolkata,2013,10,7,2,0,1,Cloudy,12724
Dakshineswar Kali,Kolkata,2013,10,7,3,0,1,Cloudy,19409
Dakshineswar Kali,Kolkata,2013,10,7,4,0,1,Clear,18785
Dakshineswar Kali,Kolkata,2013,10,7,5,0,1,Cloudy,23655
Dakshineswar Kali,Kolkata,2013,10,7,6,0,1,Rain,20728
Dakshineswar Kali,Kolkata,2013,10,7,7,0,1,Cloudy,10377
Dakshineswar Kali,Kolkata,2013,10,7,8,0,1,Clear,17609
Dakshineswar Kali,Kolkata,2013,10,7,9,0,1,Rain,21674
Dakshineswar Kali,Kolkata,2013,10,7,10,0,1,Cloudy,19478
Dakshineswar Kali,Kolkata,2013,10,7,11,0,1,Cloudy,22942
Dakshineswar Kali,Kolkata,2013,10,7,12,0,1,Clear,17186
Dakshineswar Kali,Kolkata,2013,10,7,13,0,1,Rain,15510
Dakshineswar Kali,Kolkata,2013,10,7,14,0,1,Clear,17770
Dakshineswar Kali,Kolkata,2013,10,7,15,0,1,Cloudy,18964
Dakshineswar Kali,Kolkata,2013,10,7,16,0,1,Humid,17913
Dakshineswar Kali,Kolkata,2013,10,7,17,0,1,Rain,23847
Dakshineswar Kali,Kolkata,2013,10,7,18,0,1,Humid,70676
Dakshineswar Kali,Kolkata,2013,10,7,19,0,1,Humid,87465
Dakshineswar Kali,Kolkata,2013,10,7,20,0,1,Cloudy,38348
Dakshineswar Kali,Kolkata,2013,10,7,21,0,1,Cloudy,71219
Dakshineswar Kali,Kolkata,2013,10,7,22,0,1,Rain,32475
Dakshineswar Kali,Kolkata,2013,10,7,23,0,1,Rain,43162
Dakshineswar Kali,Kolkata,2013,10,8,0,0,1,Clear,21972
Dakshineswar Kali,Kolkata,2013,10,8,1,0,1,Cloudy,11806
Dakshineswar Kali,Kolkata,2013,10,8,2,0,1,Rain,11163
Dakshineswar Kali,Kolkata,2013,10,8,3,0,1,Clear,20228
Dakshineswar Kali,Kolkata,2013,10,8,4,0,1,Clear,22298
Dakshineswar Kali,Kolkata,2013,10,8,5,0,1,Clear,18298
Dakshineswar Kali,Kolkata,2013,10,8,6,0,1,Rain,21861
Dakshineswar Kali,Kolkata,2013,10,8,7,0,1,Humid,11509
Dakshineswar Kali,Kolkata,2013,10,8,8,0,1,Humid,10432
Dakshineswar Kali,Kolkata,2013,10,8,9,0,1,Cloudy,21350
Dakshineswar Kali,Kolkata,2013,10,8,10,0,1,Cloudy,12575
Dakshineswar Kali,Kolkata,2013,10,8,11,0,1,Rain,24125
Dakshineswar Kali,Kolkata,2013,10,8,12,0,1,Cloudy,21824
Dakshineswar Kali,Kolkata,2013,10,8,13,0,1,Rain,17290
Dakshineswar Kali,Kolkata,2013,10,8,14,0,1,Rain,22488
Dakshineswar Kali,Kolkata,2013,10,8,15,0,1,Rain,21754
Dakshineswar Kali,Kolkata,2013,10,8,16,0,1,Humid,22166
Dakshineswar Kali,Kolkata,2013,10,8,17,0,1,Cloudy,16253
Dakshineswar Kali,Kolkata,2013,10,8,18,0,1,Humid,44599
Dakshineswar Kali,Kolkata,2013,10,8,19,0,1,Clear,84645
Dakshineswar Kali,Kolkata,2013,10,8,20,0,1,Rain,86609
Dakshineswar Kali,Kolkata,2013,10,8,21,0,1,Cloudy,52840
Dakshineswar Kali,Kolkata,2013,10,8,22,0,1,Cloudy,49484
Dakshineswar Kali,Kolkata,2013,10,8,23,0,1,Rain,74276
Dakshineswar Kali,Kolkata,2013,10,9,0,0,1,Cloudy,64934
Dakshineswar Kali,Kolkata,2013,10,9,1,0,1,Cloudy,76690
Dakshineswar Kali,Kolkata,2013,10,9,2,0,1,Humid,59515
Dakshineswar Kali,Kolkata,2013,10,9,3,0,1,Humid,54553
Dakshineswar Kali,Kolkata,2013,10,9,4,0,1,Clear,45786
Dakshineswar Kali,Kolkata,2013,10,9,5,0,1,Rain,60116
Dakshineswar Kali,Kolkata,2013,10,9,6,0,1,Humid,94061
Dakshineswar Kali,Kolkata,2013,10,9,7,0,1,Cloudy,66354
Dakshineswar Kali,Kolkata,2013,10,9,8,0,1,Clear,60215
Dakshineswar Kali,Kolkata,2013,10,9,9,0,1,Cloudy,62620
Dakshineswar Kali,Kolkata,2013,10,9,10,0,1,Clear,54661
Dakshineswar Kali,Kolkata,2013,10,9,11,0,1,Humid,77011
Dakshineswar Kali,Kolkata,2013,10,9,12,0,1,Clear,62226
Dakshineswar Kali,Kolkata,2013,10,9,13,0,1,Cloudy,63884
Dakshineswar Kali,Kolkata,2013,10,9,14,0,1,Clear,61202
Dakshineswar Kali,Kolkata,2013,10,9,15,0,1,Clear,86943
Dakshineswar Kali,Kolkata,2013,10,9,16,0,1,Rain,46100
Dakshineswar Kali,Kolkata,2013,10,9,17,0,1,Humid,61477
Dakshineswar Kali,Kolkata,2013,10,9,18,0,1,Clear,265683
Dakshineswar Kali,Kolkata,2013,10,9,19,0,1,Clear,181996
Dakshineswar Kali,Kolkata,2013,10,9,20,0,1,Clear,202838
Dakshineswar Kali,Kolkata,2013,10,9,21,0,1,Clear,152065
Dakshineswar Kali,Kolkata,2013,10,9,22,0,1,Cloudy,119363
Dakshineswar Kali,Kolkata,2013,10,9,23,0,1,Cloudy,201580
Dakshineswar Kali,Kolkata,2014,10,1,0,0,1,Cloudy,49764
Dakshineswar Kali,Kolkata,2014,10,1,1,0,1,Cloudy,64274
Dakshineswar Kali,Kolkata,2014,10,1,2,0,1,Rain,77689
Dakshineswar Kali,Kolkata,2014,10,1,3,0,1,Humid,33603
Dakshineswar Kali,Kolkata,2014,10,1,4,0,1,Clear,89621
Dakshineswar Kali,Kolkata,2014,10,1,5,0,1,Humid,56222
Dakshineswar Kali,Kolkata,2014,10,1,6,0,1,Humid,46334
Dakshineswar Kali,Kolkata,2014,10,1,7,0,1,Clear,102420
Dakshineswar Kali,Kolkata,2014,10,1,8,0,1,Rain,60369
Dakshineswar Kali,Kolkata,2014,10,1,9,0,1,Humid,89460
Dakshineswar Kali,Kolkata,2014,10,1,10,0,1,Rain,45376
Dakshineswar Kali,Kolkata,2014,10,1,11,0,1,Rain,50967
Dakshineswar Kali,Kolkata,2014,10,1,12,0,1,Cloudy,37972
Dakshineswar Kali,Kolkata,2014,10,1,13,0,1,Clear,38866
Dakshineswar Kali,Kolkata,2014,10,1,14,0,1,Rain,64020
Dakshineswar Kali,Kolkata,2014,10,1,15,0,1,Humid,82162
Dakshineswar Kali,Kolkata,2014,10,1,16,0,1,Clear,52132
Dakshineswar Kali,Kolkata,2014,10,1,17,0,1,Cloudy,67869
Dakshineswar Kali,Kolkata,2014,10,1,18,0,1,Humid,205571
Dakshineswar Kali,Kolkata,2014,10,1,19,0,1,Cloudy,132105
Dakshineswar Kali,Kolkata,2014,10,1,20,0,1,Clear,404519
Dakshineswar Kali,Kolkata,2014,10,1,21,0,1,Cloudy,269971
Dakshineswar Kali,Kolkata,2014,10,1,22,0,1,Humid,251070
Dakshineswar Kali,Kolkata,2014,10,1,23,0,1,Humid,123476
Dakshineswar Kali,Kolkata,2014,10,2,0,0,1,Rain,20201
Dakshineswar Kali,Kolkata,2014,10,2,1,0,1,Clear,18618
Dakshineswar Kali,Kolkata,2014,10,2,2,0,1,Clear,13902
Dakshineswar Kali,Kolkata,2014,10,2,3,0,1,Rain,11179
Dakshineswar Kali,Kolkata,2014,10,2,4,0,1,Clear,11723
Dakshineswar Kali,Kolkata,2014,10,2,5,0,1,Cloudy,13133
Dakshineswar Kali,Kolkata,2014,10,2,6,0,1,Humid,23154
Dakshineswar Kali,Kolkata,2014,10,2,7,0,1,Humid,13144
Dakshineswar Kali,Kolkata,2014,10,2,8,0,1,Humid,18026
Dakshineswar Kali,Kolkata,2014,10,2,9,0,1,Cloudy,11183
Dakshineswar Kali,Kolkata,2014,10,2,10,0,1,Rain,22054
Dakshineswar Kali,Kolkata,2014,10,2,11,0,1,Rain,19959
Dakshineswar Kali,Kolkata,2014,10,2,12,0,1,Humid,16548
Dakshineswar Kali,Kolkata,2014,10,2,13,0,1,Clear,19950
Dakshineswar Kali,Kolkata,2014,10,2,14,0,1,Humid,20815
Dakshineswar Kali,Kolkata,2014,10,2,15,0,1,Rain,17149
Dakshineswar Kali,Kolkata,2014,10,2,16,0,1,Rain,15325
Dakshineswar Kali,Kolkata,2014,10,2,17,0,1,Rain,24507
Dakshineswar Kali,Kolkata,2014,10,2,18,0,1,Humid,42935
Dakshineswar Kali,Kolkata,2014,10,2,19,0,1,Rain,68234
Dakshineswar Kali,Kolkata,2014,10,2,20,0,1,Rain,65018
Dakshineswar Kali,Kolkata,2014,10,2,21,0,1,Rain,46282
Dakshineswar Kali,Kolkata,2014,10,2,22,0,1,Clear,62154
Dakshineswar Kali,Kolkata,2014,10,2,23,0,1,Rain,44951
Dakshineswar Kali,Kolkata,2014,10,3,0,0,1,Rain,13050
Dakshineswar Kali,Kolkata,2014,10,3,1,0,1,Cloudy,17833
Dakshineswar Kali,Kolkata,2014,10,3,2,0,1,Rain,16724
Dakshineswar Kali,Kolkata,2014,10,3,3,0,1,Clear,14847
Dakshineswar Kali,Kolkata,2014,10,3,4,0,1,Clear,14665
Dakshineswar Kali,Kolkata,2014,10,3,5,0,1,Rain,20295
Dakshineswar Kali,Kolkata,2014,10,3,6,0,1,Rain,15903
Dakshineswar Kali,Kolkata,2014,10,3,7,0,1,Rain,15547
Dakshineswar Kali,Kolkata,2014,10,3,8,0,1,Humid,24613
Dakshineswar Kali,Kolkata,2014,10,3,9,0,1,Cloudy,23055
Dakshineswar Kali,Kolkata,2014,10,3,10,0,1,Humid,11665
Dakshineswar Kali,Kolkata,2014,10,3,11,0,1,Clear,23896
Dakshineswar Kali,Kolkata,2014,10,3,12,0,1,Humid,21008
Dakshineswar Kali,Kolkata,2014,10,3,13,0,1,Humid,23259
Dakshineswar Kali,Kolkata,2014,10,3,14,0,1,Humid,11704
Dakshineswar Kali,Kolkata,2014,10,3,15,0,1,Rain,13098
Dakshineswar Kali,Kolkata,2014,10,3,16,0,1,Rain,17625
Dakshineswar Kali,Kolkata,2014,10,3,17,0,1,Humid,22141
Dakshineswar Kali,Kolkata,2014,10,3,18,0,1,Rain,68096
Dakshineswar Kali,Kolkata,2014,10,3,19,0,1,Cloudy,65293
Dakshineswar Kali,Kolkata,2014,10,3,20,0,1,Rain,38112
Dakshineswar Kali,Kolkata,2014,10,3,21,0,1,Cloudy,61447
Dakshineswar Kali,Kolkata,2014,10,3,22,0,1,Humid,44871
Dakshineswar Kali,Kolkata,2014,10,3,23,0,1,Clear,68508
Dakshineswar Kali,Kolkata,2014,10,4,0,1,1,Clear,67138
Dakshineswar Kali,Kolkata,2014,10,4,1,1,1,Rain,83288
Dakshineswar Kali,Kolkata,2014,10,4,2,1,1,Clear,83355
Dakshineswar Kali,Kolkata,2014,10,4,3,1,1,Cloudy,52584
Dakshineswar Kali,Kolkata,2014,10,4,4,1,1,Clear,42196
Dakshineswar Kali,Kolkata,2014,10,4,5,1,1,Humid,52288
Dakshineswar Kali,Kolkata,2014,10,4,6,1,1,Rain,68252
Dakshineswar Kali,Kolkata,2014,10,4,7,1,1,Humid,76381
Dakshineswar Kali,Kolkata,2014,10,4,8,1,1,Humid,63838
Dakshineswar Kali,Kolkata,2014,10,4,9,1,1,Rain,43394
Dakshineswar Kali,Kolkata,2014,10,4,10,1,1,Rain,77162
Dakshineswar Kali,Kolkata,2014,10,4,11,1,1,Cloudy,70583
Dakshineswar Kali,Kolkata,2014,10,4,12,1,1,Cloudy,42656
Dakshineswar Kali,Kolkata,2014,10,4,13,1,1,Cloudy,85901
Dakshineswar Kali,Kolkata,2014,10,4,14,1,1,Rain,65625
Dakshineswar Kali,Kolkata,2014,10,4,15,1,1,Cloudy,82570
Dakshineswar Kali,Kolkata,2014,10,4,16,1,1,Humid,88521
Dakshineswar Kali,Kolkata,2014,10,4,17,1,1,Humid,45858
Dakshineswar Kali,Kolkata,2014,10,4,18,1,1,Clear,265211
Dakshineswar Kali,Kolkata,2014,10,4,19,1,1,Clear,249801
Dakshineswar Kali,Kolkata,2014,10,4,20,1,1,Cloudy,243134
Dakshineswar Kali,Kolkata,2014,10,4,21,1,1,Humid,161097
Dakshineswar Kali,Kolkata,2014,10,4,22,1,1,Rain,341694
Dakshineswar Kali,Kolkata,2014,10,4,23,1,1,Clear,223355
Dakshineswar Kali,Kolkata,2014,10,5,0,1,1,Cloudy,20553
Dakshineswar Kali,Kolkata,2014,10,5,1,1,1,Humid,13443
Dakshineswar Kali,Kolkata,2014,10,5,2,1,1,Humid,22701
Dakshineswar Kali,Kolkata,2014,10,5,3,1,1,Cloudy,24294
Dakshineswar Kali,Kolkata,2014,10,5,4,1,1,Humid,10885
Dakshineswar Kali,Kolkata,2014,10,5,5,1,1,Humid,16808
Dakshineswar Kali,Kolkata,2014,10,5,6,1,1,Clear,21484
Dakshineswar Kali,Kolkata,2014,10,5,7,1,1,Humid,16826
Dakshineswar Kali,Kolkata,2014,10,5,8,1,1,Rain,14799
Dakshineswar Kali,Kolkata,2014,10,5,9,1,1,Cloudy,24485
Dakshineswar Kali,Kolkata,2014,10,5,10,1,1,Cloudy,13359
Dakshineswar Kali,Kolkata,2014,10,5,11,1,1,Cloudy,15438
Dakshineswar Kali,Kolkata,2014,10,5,12,1,1,Humid,22713
Dakshineswar Kali,Kolkata,2014,10,5,13,1,1,Humid,13634
Dakshineswar Kali,Kolkata,2014,10,5,14,1,1,Humid,15868
Dakshineswar Kali,Kolkata,2014,10,5,15,1,1,Clear,15703
Dakshineswar Kali,Kolkata,2014,10,5,16,1,1,Rain,10442
Dakshineswar Kali,Kolkata,2014,10,5,17,1,1,Rain,19255
Dakshineswar Kali,Kolkata,2014,10,5,18,1,1,Humid,92393
Dakshineswar Kali,Kolkata,2014,10,5,19,1,1,Clear,36380
Dakshineswar Kali,Kolkata,2014,10,5,20,1,1,Humid,30770
Dakshineswar Kali,Kolkata,2014,10,5,21,1,1,Humid,95897
Dakshineswar Kali,Kolkata,2014,10,5,22,1,1,Rain,64415
Dakshineswar Kali,Kolkata,2014,10,5,23,1,1,Cloudy,84365
Dakshineswar Kali,Kolkata,2014,10,6,0,0,1,Clear,10146
Dakshineswar Kali,Kolkata,2014,10,6,1,0,1,Cloudy,12094
Dakshineswar Kali,Kolkata,2014,10,6,2,0,1,Clear,15137
Dakshineswar Kali,Kolkata,2014,10,6,3,0,1,Humid,24159
Dakshineswar Kali,Kolkata,2014,10,6,4,0,1,Clear,11283
Dakshineswar Kali,Kolkata,2014,10,6,5,0,1,Rain,19026
Dakshineswar Kali,Kolkata,2014,10,6,6,0,1,Rain,22541
Dakshineswar Kali,Kolkata,2014,10,6,7,0,1,Cloudy,18853
Dakshineswar Kali,Kolkata,2014,10,6,8,0,1,Clear,10123
Dakshineswar Kali,Kolkata,2014,10,6,9,0,1,Humid,17608
Dakshineswar Kali,Kolkata,2014,10,6,10,0,1,Rain,14094
Dakshineswar Kali,Kolkata,2014,10,6,11,0,1,Cloudy,14543
Dakshineswar Kali,Kolkata,2014,10,6,12,0,1,Clear,17750
Dakshineswar Kali,Kolkata,2014,10,6,13,0,1,Humid,17599
Dakshineswar Kali,Kolkata,2014,10,6,14,0,1,Clear,17152
Dakshineswar Kali,Kolkata,2014,10,6,15,0,1,Clear,15353
Dakshineswar Kali,Kolkata,2014,10,6,16,0,1,Clear,14157
Dakshineswar Kali,Kolkata,2014,10,6,17,0,1,Rain,21469
Dakshineswar Kali,Kolkata,2014,10,6,18,0,1,Cloudy,65229
Dakshineswar Kali,Kolkata,2014,10,6,19,0,1,Cloudy,64999
Dakshineswar Kali,Kolkata,2014,10,6,20,0,1,Clear,55178
Dakshineswar Kali,Kolkata,2014,10,6,21,0,1,Cloudy,69005
Dakshineswar Kali,Kolkata,2014,10,6,22,0,1,Clear,33599
Dakshineswar Kali,Kolkata,2014,10,6,23,0,1,Clear,36795
Dakshineswar Kali,Kolkata,2014,10,7,0,0,1,Rain,16416
Dakshineswar Kali,Kolkata,2014,10,7,1,0,1,Cloudy,19304
Dakshineswar Kali,Kolkata,2014,10,7,2,0,1,Rain,20928
Dakshineswar Kali,Kolkata,2014,10,7,3,0,1,Humid,22633
Dakshineswar Kali,Kolkata,2014,10,7,4,0,1,Clear,11465
Dakshineswar Kali,Kolkata,2014,10,7,5,0,1,Rain,11727
Dakshineswar Kali,Kolkata,2014,10,7,6,0,1,Rain,18951
Dakshineswar Kali,Kolkata,2014,10,7,7,0,1,Rain,13085
Dakshineswar Kali,Kolkata,2014,10,7,8,0,1,Rain,21377
Dakshineswar Kali,Kolkata,2014,10,7,9,0,1,Clear,23030
Dakshineswar Kali,Kolkata,2014,10,7,10,0,1,Cloudy,10091
Dakshineswar Kali,Kolkata,2014,10,7,11,0,1,Cloudy,18700
Dakshineswar Kali,Kolkata,2014,10,7,12,0,1,Humid,20266
Dakshineswar Kali,Kolkata,2014,10,7,13,0,1,Rain,22681
Dakshineswar Kali,Kolkata,2014,10,7,14,0,1,Clear,15008
Dakshineswar Kali,Kolkata,2014,10,7,15,0,1,Clear,19637
Dakshineswar Kali,Kolkata,2014,10,7,16,0,1,Rain,10362
Dakshineswar Kali,Kolkata,2014,10,7,17,0,1,Rain,16395
Dakshineswar Kali,Kolkata,2014,10,7,18,0,1,Humid,47465
Dakshineswar Kali,Kolkata,2014,10,7,19,0,1,Clear,36995
Dakshineswar Kali,Kolkata,2014,10,7,20,0,1,Humid,34442
Dakshineswar Kali,Kolkata,2014,10,7,21,0,1,Clear,71275
Dakshineswar Kali,Kolkata,2014,10,7,22,0,1,Humid,52890
Dakshineswar Kali,Kolkata,2014,10,7,23,0,1,Clear,31622
Dakshineswar Kali,Kolkata,2014,10,8,0,0,1,Rain,13294
Dakshineswar Kali,Kolkata,2014,10,8,1,0,1,Clear,15377
Dakshineswar Kali,Kolkata,2014,10,8,2,0,1,Cloudy,11740
Dakshineswar Kali,Kolkata,2014,10,8,3,0,1,Humid,23366
Dakshineswar Kali,Kolkata,2014,10,8,4,0,1,Cloudy,20000
Dakshineswar Kali,Kolkata,2014,10,8,5,0,1,Cloudy,22210
Dakshineswar Kali,Kolkata,2014,10,8,6,0,1,Humid,17231
Dakshineswar Kali,Kolkata,2014,10,8,7,0,1,Humid,24480
Dakshineswar Kali,Kolkata,2014,10,8,8,0,1,Cloudy,17646
Dakshineswar Kali,Kolkata,2014,10,8,9,0,1,Clear,24969
Dakshineswar Kali,Kolkata,2014,10,8,10,0,1,Clear,16246
Dakshineswar Kali,Kolkata,2014,10,8,11,0,1,Cloudy,24363
Dakshineswar Kali,Kolkata,2014,10,8,12,0,1,Rain,18602
Dakshineswar Kali,Kolkata,2014,10,8,13,0,1,Clear,17779
Dakshineswar Kali,Kolkata,2014,10,8,14,0,1,Clear,14303
Dakshineswar Kali,Kolkata,2014,10,8,15,0,1,Cloudy,13196
Dakshineswar Kali,Kolkata,2014,10,8,16,0,1,Cloudy,16118
Dakshineswar Kali,Kolkata,2014,10,8,17,0,1,Cloudy,24999
Dakshineswar Kali,Kolkata,2014,10,8,18,0,1,Humid,78864
Dakshineswar Kali,Kolkata,2014,10,8,19,0,1,Humid,55835
Dakshineswar Kali,Kolkata,2014,10,8,20,0,1,Rain,70099
Dakshineswar Kali,Kolkata,2014,10,8,21,0,1,Rain,30655
Dakshineswar Kali,Kolkata,2014,10,8,22,0,1,Humid,46987
Dakshineswar Kali,Kolkata,2014,10,8,23,0,1,Cloudy,53224
Dakshineswar Kali,Kolkata,2014,10,9,0,0,1,Cloudy,63585
Dakshineswar Kali,Kolkata,2014,10,9,1,0,1,Humid,45119
Dakshineswar Kali,Kolkata,2014,10,9,2,0,1,Humid,75576
Dakshineswar Kali,Kolkata,2014,10,9,3,0,1,Humid,88371
Dakshineswar Kali,Kolkata,2014,10,9,4,0,1,Humid,48739
Dakshineswar Kali,Kolkata,2014,10,9,5,0,1,Rain,89765
Dakshineswar Kali,Kolkata,2014,10,9,6,0,1,Rain,38592
Dakshineswar Kali,Kolkata,2014,10,9,7,0,1,Rain,98166
Dakshineswar Kali,Kolkata,2014,10,9,8,0,1,Cloudy,63521
Dakshineswar Kali,Kolkata,2014,10,9,9,0,1,Clear,48517
Dakshineswar Kali,Kolkata,2014,10,9,10,0,1,Rain,58816
Dakshineswar Kali,Kolkata,2014,10,9,11,0,1,Clear,62316
Dakshineswar Kali,Kolkata,2014,10,9,12,0,1,Rain,68346
Dakshineswar Kali,Kolkata,2014,10,9,13,0,1,Rain,61638
Dakshineswar Kali,Kolkata,2014,10,9,14,0,1,Cloudy,101255
Dakshineswar Kali,Kolkata,2014,10,9,15,0,1,Clear,54563
Dakshineswar Kali,Kolkata,2014,10,9,16,0,1,Cloudy,98756
Dakshineswar Kali,Kolkata,2014,10,9,17,0,1,Clear,81230
Dakshineswar Kali,Kolkata,2014,10,9,18,0,1,Clear,295928
Dakshineswar Kali,Kolkata,2014,10,9,19,0,1,Cloudy,166784
Dakshineswar Kali,Kolkata,2014,10,9,20,0,1,Clear,173556
Dakshineswar Kali,Kolkata,2014,10,9,21,0,1,Humid,196140
Dakshineswar Kali,Kolkata,2014,10,9,22,0,1,Humid,266912
Dakshineswar Kali,Kolkata,2014,10,9,23,0,1,Cloudy,222153
Dakshineswar Kali,Kolkata,2015,10,1,0,0,1,Humid,57522
Dakshineswar Kali,Kolkata,2015,10,1,1,0,1,Cloudy,52312
Dakshineswar Kali,Kolkata,2015,10,1,2,0,1,Cloudy,63115
Dakshineswar Kali,Kolkata,2015,10,1,3,0,1,Cloudy,75449
Dakshineswar Kali,Kolkata,2015,10,1,4,0,1,Cloudy,77433
Dakshineswar Kali,Kolkata,2015,10,1,5,0,1,Rain,54262
Dakshineswar Kali,Kolkata,2015,10,1,6,0,1,Clear,95862
Dakshineswar Kali,Kolkata,2015,10,1,7,0,1,Rain,85680
Dakshineswar Kali,Kolkata,2015,10,1,8,0,1,Cloudy,39003
Dakshineswar Kali,Kolkata,2015,10,1,9,0,1,Clear,51980
Dakshineswar Kali,Kolkata,2015,10,1,10,0,1,Humid,62118
Dakshineswar Kali,Kolkata,2015,10,1,11,0,1,Rain,79303
Dakshineswar Kali,Kolkata,2015,10,1,12,0,1,Humid,97802
Dakshineswar Kali,Kolkata,2015,10,1,13,0,1,Humid,42913
Dakshineswar Kali,Kolkata,2015,10,1,14,0,1,Clear,68108
Dakshineswar Kali,Kolkata,2015,10,1,15,0,1,Cloudy,60464
Dakshineswar Kali,Kolkata,2015,10,1,16,0,1,Clear,90562
Dakshineswar Kali,Kolkata,2015,10,1,17,0,1,Clear,92094
Dakshineswar Kali,Kolkata,2015,10,1,18,0,1,Cloudy,243566
Dakshineswar Kali,Kolkata,2015,10,1,19,0,1,Clear,153154
Dakshineswar Kali,Kolkata,2015,10,1,20,0,1,Clear,255646
Dakshineswar Kali,Kolkata,2015,10,1,21,0,1,Clear,177135
Dakshineswar Kali,Kolkata,2015,10,1,22,0,1,Humid,229122
Dakshineswar Kali,Kolkata,2015,10,1,23,0,1,Rain,242741
Dakshineswar Kali,Kolkata,2015,10,2,0,0,1,Humid,18317
Dakshineswar Kali,Kolkata,2015,10,2,1,0,1,Rain,11357
Dakshineswar Kali,Kolkata,2015,10,2,2,0,1,Rain,22892
Dakshineswar Kali,Kolkata,2015,10,2,3,0,1,Clear,21053
Dakshineswar Kali,Kolkata,2015,10,2,4,0,1,Cloudy,23654
Dakshineswar Kali,Kolkata,2015,10,2,5,0,1,Rain,13021
Dakshineswar Kali,Kolkata,2015,10,2,6,0,1,Humid,23076
Dakshineswar Kali,Kolkata,2015,10,2,7,0,1,Rain,10817
Dakshineswar Kali,Kolkata,2015,10,2,8,0,1,Clear,16072
