temple_name,city,year,month,day_of_month,time_slot,is_holiday,is_festival,weather,headcount
Somnath,Gujarat,2013,10,9,8,0,1,Heavy Rain,16273
Somnath,Gujarat,2013,10,9,9,0,1,Heavy Rain,9715
Somnath,Gujarat,2013,10,9,10,0,1,Heavy Rain,24013
Somnath,Gujarat,2013,10,9,11,0,1,Light Rain,34623
Somnath,Gujarat,2013,10,9,12,0,1,Sunny,26743
Somnath,Gujarat,2013,10,9,13,0,1,Light Rain,19783
Somnath,Gujarat,2013,10,9,14,0,1,Humid,47689
Somnath,Gujarat,2013,10,9,15,0,1,Humid,21124
Somnath,Gujarat,2013,10,9,16,0,1,Cloudy,36439
Somnath,Gujarat,2013,10,9,17,0,1,Sunny,22793
Somnath,Gujarat,2013,10,9,18,0,1,Sunny,21426
Somnath,Gujarat,2013,10,9,19,0,1,Heavy Rain,45497
Somnath,Gujarat,2013,10,9,20,0,1,Cloudy,77255
Somnath,Gujarat,2013,10,9,21,0,1,Sunny,21339
Somnath,Gujarat,2013,10,9,22,0,1,Light Rain,55132
Somnath,Gujarat,2013,10,9,23,0,1,Sunny,52550
Somnath,Gujarat,2014,10,1,0,0,1,Cloudy,10831
Somnath,Gujarat,2014,10,1,1,0,1,Cloudy,13329
Somnath,Gujarat,2014,10,1,2,0,1,Heavy Rain,19992
Somnath,Gujarat,2014,10,1,3,0,1,Light Rain,17181
Somnath,Gujarat,2014,10,1,4,0,1,Cloudy,15930
Somnath,Gujarat,2014,10,1,5,0,1,Light Rain,22545
Somnath,Gujarat,2014,10,1,6,0,1,Cloudy,23285
Somnath,Gujarat,2014,10,1,7,0,1,Cloudy,14458
Somnath,Gujarat,2014,10,1,8,0,1,Light Rain,21144
Somnath,Gujarat,2014,10,1,9,0,1,Light Rain,18634
Somnath,Gujarat,2014,10,1,10,0,1,Sunny,26082
Somnath,Gujarat,2014,10,1,11,0,1,Cloudy,29222
Somnath,Gujarat,2014,10,1,12,0,1,Cloudy,34247
Somnath,Gujarat,2014,10,1,13,0,1,Light Rain,32980
Somnath,Gujarat,2014,10,1,14,0,1,Sunny,39733
Somnath,Gujarat,2014,10,1,15,0,1,Humid,19855
Somnath,Gujarat,2014,10,1,16,0,1,Humid,22205
Somnath,Gujarat,2014,10,1,17,0,1,Heavy Rain,19701
Somnath,Gujarat,2014,10,1,18,0,1,Sunny,43535
Somnath,Gujarat,2014,10,1,19,0,1,Cloudy,43808
Somnath,Gujarat,2014,10,1,20,0,1,Sunny,24187
Somnath,Gujarat,2014,10,1,21,0,1,Light Rain,46498
Somnath,Gujarat,2014,10,1,22,0,1,Heavy Rain,35216
Somnath,Gujarat,2014,10,1,23,0,1,Heavy Rain,52791
Somnath,Gujarat,2014,10,2,0,0,1,Heavy Rain,5231
Somnath,Gujarat,2014,10,2,1,0,1,Sunny,4157
Somnath,Gujarat,2014,10,2,2,0,1,Sunny,5961
Somnath,Gujarat,2014,10,2,3,0,1,Sunny,10870
Somnath,Gujarat,2014,10,2,4,0,1,Humid,9316
Somnath,Gujarat,2014,10,2,5,0,1,Heavy Rain,9812
Somnath,Gujarat,2014,10,2,6,0,1,Cloudy,8073
Somnath,Gujarat,2014,10,2,7,0,1,Sunny,4619
Somnath,Gujarat,2014,10,2,8,0,1,Sunny,5930
Somnath,Gujarat,2014,10,2,9,0,1,Humid,5738
Somnath,Gujarat,2014,10,2,10,0,1,Sunny,6944
Somnath,Gujarat,2014,10,2,11,0,1,Sunny,11177
Somnath,Gujarat,2014,10,2,12,0,1,Cloudy,8917
Somnath,Gujarat,2014,10,2,13,0,1,Cloudy,11094
Somnath,Gujarat,2014,10,2,14,0,1,Sunny,12312
Somnath,Gujarat,2014,10,2,15,0,1,Cloudy,16681
Somnath,Gujarat,2014,10,2,16,0,1,Light Rain,10306
Somnath,Gujarat,2014,10,2,17,0,1,Heavy Rain,8170
Somnath,Gujarat,2014,10,2,18,0,1,Cloudy,8855
Somnath,Gujarat,2014,10,2,19,0,1,Humid,20065
Somnath,Gujarat,2014,10,2,20,0,1,Sunny,12524
Somnath,Gujarat,2014,10,2,21,0,1,Heavy Rain,13570
Somnath,Gujarat,2014,10,2,22,0,1,Sunny,23412
Somnath,Gujarat,2014,10,2,23,0,1,Cloudy,13799
Somnath,Gujarat,2014,10,3,0,0,1,Cloudy,7783
Somnath,Gujarat,2014,10,3,1,0,1,Humid,11416
Somnath,Gujarat,2014,10,3,2,0,1,Humid,4872
Somnath,Gujarat,2014,10,3,3,0,1,Sunny,4176
Somnath,Gujarat,2014,10,3,4,0,1,Cloudy,6398
Somnath,Gujarat,2014,10,3,5,0,1,Heavy Rain,8647
Somnath,Gujarat,2014,10,3,6,0,1,Sunny,9843
Somnath,Gujarat,2014,10,3,7,0,1,Sunny,4105
Somnath,Gujarat,2014,10,3,8,0,1,Heavy Rain,11231
Somnath,Gujarat,2014,10,3,9,0,1,Sunny,10632
Somnath,Gujarat,2014,10,3,10,0,1,Sunny,7773
Somnath,Gujarat,2014,10,3,11,0,1,Heavy Rain,14007
Somnath,Gujarat,2014,10,3,12,0,1,Cloudy,13936
Somnath,Gujarat,2014,10,3,13,0,1,Sunny,19719
Somnath,Gujarat,2014,10,3,14,0,1,Humid,12740
Somnath,Gujarat,2014,10,3,15,0,1,Humid,14843
Somnath,Gujarat,2014,10,3,16,0,1,Light Rain,7925
Somnath,Gujarat,2014,10,3,17,0,1,Light Rain,11896
Somnath,Gujarat,2014,10,3,18,0,1,Light Rain,30845
Somnath,Gujarat,2014,10,3,19,0,1,Cloudy,21043
Somnath,Gujarat,2014,10,3,20,0,1,Light Rain,23716
Somnath,Gujarat,2014,10,3,21,0,1,Heavy Rain,19736
Somnath,Gujarat,2014,10,3,22,0,1,Heavy Rain,16959
Somnath,Gujarat,2014,10,3,23,0,1,Humid,24962
Somnath,Gujarat,2014,10,4,0,1,1,Cloudy,10392
Somnath,Gujarat,2014,10,4,1,1,1,Sunny,8579
Somnath,Gujarat,2014,10,4,2,1,1,Sunny,5688
Somnath,Gujarat,2014,10,4,3,1,1,Sunny,5323
Somnath,Gujarat,2014,10,4,4,1,1,Light Rain,8802
Somnath,Gujarat,2014,10,4,5,1,1,Light Rain,6781
Somnath,Gujarat,2014,10,4,6,1,1,Heavy Rain,11919
Somnath,Gujarat,2014,10,4,7,1,1,Heavy Rain,4734
Somnath,Gujarat,2014,10,4,8,1,1,Heavy Rain,9132
Somnath,Gujarat,2014,10,4,9,1,1,Light Rain,11025
Somnath,Gujarat,2014,10,4,10,1,1,Light Rain,8525
Somnath,Gujarat,2014,10,4,11,1,1,Heavy Rain,13300
Somnath,Gujarat,2014,10,4,12,1,1,Cloudy,9440
Somnath,Gujarat,2014,10,4,13,1,1,Humid,12200
Somnath,Gujarat,2014,10,4,14,1,1,Cloudy,17926
Somnath,Gujarat,2014,10,4,15,1,1,Cloudy,14699
Somnath,Gujarat,2014,10,4,16,1,1,Humid,12715
Somnath,Gujarat,2014,10,4,17,1,1,Heavy Rain,10653
Somnath,Gujarat,2014,10,4,18,1,1,Sunny,24752
Somnath,Gujarat,2014,10,4,19,1,1,Sunny,30238
Somnath,Gujarat,2014,10,4,20,1,1,Cloudy,27972
Somnath,Gujarat,2014,10,4,21,1,1,Sunny,11939
Somnath,Gujarat,2014,10,4,22,1,1,Heavy Rain,28363
Somnath,Gujarat,2014,10,4,23,1,1,Light Rain,19348
Somnath,Gujarat,2014,10,5,0,1,1,Sunny,9688
Somnath,Gujarat,2014,10,5,1,1,1,Humid,15086
Somnath,Gujarat,2014,10,5,2,1,1,Humid,20598
Somnath,Gujarat,2014,10,5,3,1,1,Light Rain,14276
Somnath,Gujarat,2014,10,5,4,1,1,Cloudy,12359
Somnath,Gujarat,2014,10,5,5,1,1,Cloudy,17215
Somnath,Gujarat,2014,10,5,6,1,1,Humid,12045
Somnath,Gujarat,2014,10,5,7,1,1,Light Rain,15842
Somnath,Gujarat,2014,10,5,8,1,1,Heavy Rain,18453
Somnath,Gujarat,2014,10,5,9,1,1,Light Rain,14629
Somnath,Gujarat,2014,10,5,10,1,1,Cloudy,22340
Somnath,Gujarat,2014,10,5,11,1,1,Cloudy,37217
Somnath,Gujarat,2014,10,5,12,1,1,Sunny,46435
Somnath,Gujarat,2014,10,5,13,1,1,Sunny,13966
Somnath,Gujarat,2014,10,5,14,1,1,Sunny,37196
Somnath,Gujarat,2014,10,5,15,1,1,Heavy Rain,31812
Somnath,Gujarat,2014,10,5,16,1,1,Sunny,30655
Somnath,Gujarat,2014,10,5,17,1,1,Light Rain,23385
Somnath,Gujarat,2014,10,5,18,1,1,Cloudy,83960
Somnath,Gujarat,2014,10,5,19,1,1,Heavy Rain,74058
Somnath,Gujarat,2014,10,5,20,1,1,Heavy Rain,34482
Somnath,Gujarat,2014,10,5,21,1,1,Humid,33679
Somnath,Gujarat,2014,10,5,22,1,1,Heavy Rain,53625
Somnath,Gujarat,2014,10,5,23,1,1,Sunny,68839
Somnath,Gujarat,2014,10,6,0,0,1,Sunny,4209
Somnath,Gujarat,2014,10,6,1,0,1,Light Rain,7855
Somnath,Gujarat,2014,10,6,2,0,1,Heavy Rain,9090
Somnath,Gujarat,2014,10,6,3,0,1,Sunny,9419
Somnath,Gujarat,2014,10,6,4,0,1,Sunny,7310
Somnath,Gujarat,2014,10,6,5,0,1,Light Rain,9690
Somnath,Gujarat,2014,10,6,6,0,1,Humid,9242
Somnath,Gujarat,2014,10,6,7,0,1,Cloudy,10513
Somnath,Gujarat,2014,10,6,8,0,1,Humid,5995
Somnath,Gujarat,2014,10,6,9,0,1,Heavy Rain,5147
Somnath,Gujarat,2014,10,6,10,0,1,Humid,6573
Somnath,Gujarat,2014,10,6,11,0,1,Humid,10776
Somnath,Gujarat,2014,10,6,12,0,1,Light Rain,7573
Somnath,Gujarat,2014,10,6,13,0,1,Cloudy,10322
Somnath,Gujarat,2014,10,6,14,0,1,Sunny,10020
Somnath,Gujarat,2014,10,6,15,0,1,Sunny,11976
Somnath,Gujarat,2014,10,6,16,0,1,Heavy Rain,14621
Somnath,Gujarat,2014,10,6,17,0,1,Sunny,7696
Somnath,Gujarat,2014,10,6,18,0,1,Humid,12228
Somnath,Gujarat,2014,10,6,19,0,1,Humid,20007
Somnath,Gujarat,2014,10,6,20,0,1,Cloudy,15093
Somnath,Gujarat,2014,10,6,21,0,1,Light Rain,12559
Somnath,Gujarat,2014,10,6,22,0,1,Light Rain,23670
Somnath,Gujarat,2014,10,6,23,0,1,Heavy Rain,20242
Somnath,Gujarat,2014,10,7,0,0,1,Humid,8238
Somnath,Gujarat,2014,10,7,1,0,1,Cloudy,6960
Somnath,Gujarat,2014,10,7,2,0,1,Sunny,7360
Somnath,Gujarat,2014,10,7,3,0,1,Sunny,5882
Somnath,Gujarat,2014,10,7,4,0,1,Sunny,6924
Somnath,Gujarat,2014,10,7,5,0,1,Sunny,11616
Somnath,Gujarat,2014,10,7,6,0,1,Sunny,8453
Somnath,Gujarat,2014,10,7,7,0,1,Humid,8180
Somnath,Gujarat,2014,10,7,8,0,1,Heavy Rain,10840
Somnath,Gujarat,2014,10,7,9,0,1,Light Rain,9700
Somnath,Gujarat,2014,10,7,10,0,1,Light Rain,5549
Somnath,Gujarat,2014,10,7,11,0,1,Cloudy,7019
Somnath,Gujarat,2014,10,7,12,0,1,Heavy Rain,6767
Somnath,Gujarat,2014,10,7,13,0,1,Heavy Rain,18397
Somnath,Gujarat,2014,10,7,14,0,1,Heavy Rain,14337
Somnath,Gujarat,2014,10,7,15,0,1,Sunny,16040
Somnath,Gujarat,2014,10,7,16,0,1,Sunny,5677
Somnath,Gujarat,2014,10,7,17,0,1,Heavy Rain,11609
Somnath,Gujarat,2014,10,7,18,0,1,Humid,28429
Somnath,Gujarat,2014,10,7,19,0,1,Light Rain,34558
Somnath,Gujarat,2014,10,7,20,0,1,Humid,19903
Somnath,Gujarat,2014,10,7,21,0,1,Heavy Rain,10911
Somnath,Gujarat,2014,10,7,22,0,1,Humid,12926
Somnath,Gujarat,2014,10,7,23,0,1,Humid,23856
Somnath,Gujarat,2014,10,8,0,0,1,Heavy Rain,11752
Somnath,Gujarat,2014,10,8,1,0,1,Light Rain,10256
Somnath,Gujarat,2014,10,8,2,0,1,Sunny,5764
Somnath,Gujarat,2014,10,8,3,0,1,Humid,10816
Somnath,Gujarat,2014,10,8,4,0,1,Humid,4992
Somnath,Gujarat,2014,10,8,5,0,1,Heavy Rain,8077
Somnath,Gujarat,2014,10,8,6,0,1,Sunny,4121
Somnath,Gujarat,2014,10,8,7,0,1,Heavy Rain,4001
Somnath,Gujarat,2014,10,8,8,0,1,Heavy Rain,8170
Somnath,Gujarat,2014,10,8,9,0,1,Heavy Rain,8039
Somnath,Gujarat,2014,10,8,10,0,1,Light Rain,7421
Somnath,Gujarat,2014,10,8,11,0,1,Humid,11134
Somnath,Gujarat,2014,10,8,12,0,1,Cloudy,11068
Somnath,Gujarat,2014,10,8,13,0,1,Cloudy,9595
Somnath,Gujarat,2014,10,8,14,0,1,Heavy Rain,7433
Somnath,Gujarat,2014,10,8,15,0,1,Cloudy,7797
Somnath,Gujarat,2014,10,8,16,0,1,Light Rain,8186
Somnath,Gujarat,2014,10,8,17,0,1,Heavy Rain,5578
Somnath,Gujarat,2014,10,8,18,0,1,Cloudy,24663
Somnath,Gujarat,2014,10,8,19,0,1,Light Rain,16609
Somnath,Gujarat,2014,10,8,20,0,1,Heavy Rain,10504
Somnath,Gujarat,2014,10,8,21,0,1,Cloudy,25671
Somnath,Gujarat,2014,10,8,22,0,1,Humid,27399
Somnath,Gujarat,2014,10,8,23,0,1,Sunny,18423
Somnath,Gujarat,2014,10,9,0,0,1,Light Rain,19397
Somnath,Gujarat,2014,10,9,1,0,1,Humid,17852
Somnath,Gujarat,2014,10,9,2,0,1,Light Rain,17412
Somnath,Gujarat,2014,10,9,3,0,1,Humid,20310
Somnath,Gujarat,2014,10,9,4,0,1,Cloudy,24136
Somnath,Gujarat,2014,10,9,5,0,1,Light Rain,24164
Somnath,Gujarat,2014,10,9,6,0,1,Light Rain,12151
Somnath,Gujarat,2014,10,9,7,0,1,Humid,21577
Somnath,Gujarat,2014,10,9,8,0,1,Humid,18069
Somnath,Gujarat,2014,10,9,9,0,1,Humid,29171
Somnath,Gujarat,2014,10,9,10,0,1,Cloudy,18516
Somnath,Gujarat,2014,10,9,11,0,1,Cloudy,38675
Somnath,Gujarat,2014,10,9,12,0,1,Humid,32461
Somnath,Gujarat,2014,10,9,13,0,1,Sunny,49486
Somnath,Gujarat,2014,10,9,14,0,1,Cloudy,36851
Somnath,Gujarat,2014,10,9,15,0,1,Heavy Rain,31222
Somnath,Gujarat,2014,10,9,16,0,1,Heavy Rain,44413
Somnath,Gujarat,2014,10,9,17,0,1,Sunny,31945
Somnath,Gujarat,2014,10,9,18,0,1,Light Rain,71191
Somnath,Gujarat,2014,10,9,19,0,1,Heavy Rain,40610
Somnath,Gujarat,2014,10,9,20,0,1,Humid,63843
Somnath,Gujarat,2014,10,9,21,0,1,Heavy Rain,37768
Somnath,Gujarat,2014,10,9,22,0,1,Cloudy,56275
Somnath,Gujarat,2014,10,9,23,0,1,Light Rain,25031
Somnath,Gujarat,2015,10,1,0,0,1,Humid,13966
Somnath,Gujarat,2015,10,1,1,0,1,Cloudy,23947
Somnath,Gujarat,2015,10,1,2,0,1,Heavy Rain,26101
Somnath,Gujarat,2015,10,1,3,0,1,Cloudy,20444
Somnath,Gujarat,2015,10,1,4,0,1,Light Rain,25822
Somnath,Gujarat,2015,10,1,5,0,1,Heavy Rain,31718
Somnath,Gujarat,2015,10,1,6,0,1,Sunny,9666
Somnath,Gujarat,2015,10,1,7,0,1,Humid,25741
Somnath,Gujarat,2015,10,1,8,0,1,Heavy Rain,11364
Somnath,Gujarat,2015,10,1,9,0,1,Cloudy,19755
Somnath,Gujarat,2015,10,1,10,0,1,Sunny,14984
Somnath,Gujarat,2015,10,1,11,0,1,Humid,20563
Somnath,Gujarat,2015,10,1,12,0,1,Sunny,22660
Somnath,Gujarat,2015,10,1,13,0,1,Sunny,13347
Somnath,Gujarat,2015,10,1,14,0,1,Heavy Rain,26305
Somnath,Gujarat,2015,10,1,15,0,1,Cloudy,28484
Somnath,Gujarat,2015,10,1,16,0,1,Humid,39886
Somnath,Gujarat,2015,10,1,17,0,1,Sunny,21874
Somnath,Gujarat,2015,10,1,18,0,1,Light Rain,72095
Somnath,Gujarat,2015,10,1,19,0,1,Sunny,50801
Somnath,Gujarat,2015,10,1,20,0,1,Light Rain,58928
Somnath,Gujarat,2015,10,1,21,0,1,Humid,35300
Somnath,Gujarat,2015,10,1,22,0,1,Cloudy,32358
Somnath,Gujarat,2015,10,1,23,0,1,Heavy Rain,78863
Somnath,Gujarat,2015,10,2,0,0,1,Cloudy,9795
Somnath,Gujarat,2015,10,2,1,0,1,Humid,8322
Somnath,Gujarat,2015,10,2,2,0,1,Light Rain,4074
Somnath,Gujarat,2015,10,2,3,0,1,Cloudy,9202
Somnath,Gujarat,2015,10,2,4,0,1,Sunny,5212
Somnath,Gujarat,2015,10,2,5,0,1,Humid,9427
Somnath,Gujarat,2015,10,2,6,0,1,Cloudy,8929
Somnath,Gujarat,2015,10,2,7,0,1,Humid,5248
Somnath,Gujarat,2015,10,2,8,0,1,Humid,11885
Somnath,Gujarat,2015,10,2,9,0,1,Light Rain,4083
Somnath,Gujarat,2015,10,2,10,0,1,Heavy Rain,10272
Somnath,Gujarat,2015,10,2,11,0,1,Heavy Rain,8159
Somnath,Gujarat,2015,10,2,12,0,1,Cloudy,6733
Somnath,Gujarat,2015,10,2,13,0,1,Light Rain,6915
Somnath,Gujarat,2015,10,2,14,0,1,Heavy Rain,13547
Somnath,Gujarat,2015,10,2,15,0,1,Light Rain,18837
Somnath,Gujarat,2015,10,2,16,0,1,Sunny,16188
Somnath,Gujarat,2015,10,2,17,0,1,Light Rain,10744
Somnath,Gujarat,2015,10,2,18,0,1,Heavy Rain,25216
Somnath,Gujarat,2015,10,2,19,0,1,Humid,23185
Somnath,Gujarat,2015,10,2,20,0,1,Cloudy,16547
Somnath,Gujarat,2015,10,2,21,0,1,Cloudy,19293
Somnath,Gujarat,2015,10,2,22,0,1,Heavy Rain,23929
Somnath,Gujarat,2015,10,2,23,0,1,Light Rain,26746
Somnath,Gujarat,2015,10,3,0,1,1,Heavy Rain,4711
Somnath,Gujarat,2015,10,3,1,1,1,Light Rain,5919
Somnath,Gujarat,2015,10,3,2,1,1,Light Rain,9756
Somnath,Gujarat,2015,10,3,3,1,1,Sunny,6661
Somnath,Gujarat,2015,10,3,4,1,1,Cloudy,4538
Somnath,Gujarat,2015,10,3,5,1,1,Humid,4260
Somnath,Gujarat,2015,10,3,6,1,1,Cloudy,5517
Somnath,Gujarat,2015,10,3,7,1,1,Sunny,9425
Somnath,Gujarat,2015,10,3,8,1,1,Heavy Rain,8802
Somnath,Gujarat,2015,10,3,9,1,1,Humid,9429
Somnath,Gujarat,2015,10,3,10,1,1,Humid,10237
Somnath,Gujarat,2015,10,3,11,1,1,Sunny,13280
Somnath,Gujarat,2015,10,3,12,1,1,Light Rain,13457
Somnath,Gujarat,2015,10,3,13,1,1,Humid,15658
Somnath,Gujarat,2015,10,3,14,1,1,Sunny,12525
Somnath,Gujarat,2015,10,3,15,1,1,Humid,9597
Somnath,Gujarat,2015,10,3,16,1,1,Light Rain,5249
Somnath,Gujarat,2015,10,3,17,1,1,Cloudy,10013
Somnath,Gujarat,2015,10,3,18,1,1,Sunny,18994
Somnath,Gujarat,2015,10,3,19,1,1,Heavy Rain,13922
Somnath,Gujarat,2015,10,3,20,1,1,Heavy Rain,12852
Somnath,Gujarat,2015,10,3,21,1,1,Light Rain,17927
Somnath,Gujarat,2015,10,3,22,1,1,Light Rain,16525
Somnath,Gujarat,2015,10,3,23,1,1,Sunny,28730
Somnath,Gujarat,2015,10,4,0,1,1,Heavy Rain,4334
Somnath,Gujarat,2015,10,4,1,1,1,Cloudy,11343
Somnath,Gujarat,2015,10,4,2,1,1,Light Rain,4152
Somnath,Gujarat,2015,10,4,3,1,1,Humid,6701
Somnath,Gujarat,2015,10,4,4,1,1,Light Rain,6937
Somnath,Gujarat,2015,10,4,5,1,1,Cloudy,8701
Somnath,Gujarat,2015,10,4,6,1,1,Sunny,7883
Somnath,Gujarat,2015,10,4,7,1,1,Cloudy,4829
Somnath,Gujarat,2015,10,4,8,1,1,Sunny,10409
Somnath,Gujarat,2015,10,4,9,1,1,Sunny,8234
Somnath,Gujarat,2015,10,4,10,1,1,Light Rain,11013
Somnath,Gujarat,2015,10,4,11,1,1,Light Rain,8401
Somnath,Gujarat,2015,10,4,12,1,1,Cloudy,19468
Somnath,Gujarat,2015,10,4,13,1,1,Light Rain,6402
Somnath,Gujarat,2015,10,4,14,1,1,Light Rain,15571
Somnath,Gujarat,2015,10,4,15,1,1,Humid,13341
Somnath,Gujarat,2015,10,4,16,1,1,Sunny,5850
Somnath,Gujarat,2015,10,4,17,1,1,Light Rain,6241
Somnath,Gujarat,2015,10,4,18,1,1,Humid,28083
Somnath,Gujarat,2015,10,4,19,1,1,Sunny,10095
Somnath,Gujarat,2015,10,4,20,1,1,Sunny,16953
Somnath,Gujarat,2015,10,4,21,1,1,Humid,11931
Somnath,Gujarat,2015,10,4,22,1,1,Light Rain,15336
Somnath,Gujarat,2015,10,4,23,1,1,Sunny,16317
Somnath,Gujarat,2015,10,5,0,0,1,Sunny,20427
Somnath,Gujarat,2015,10,5,1,0,1,Cloudy,10505
Somnath,Gujarat,2015,10,5,2,0,1,Light Rain,17309
Somnath,Gujarat,2015,10,5,3,0,1,Light Rain,24960
Somnath,Gujarat,2015,10,5,4,0,1,Light Rain,12958
Somnath,Gujarat,2015,10,5,5,0,1,Light Rain,26506
Somnath,Gujarat,2015,10,5,6,0,1,Heavy Rain,13837
Somnath,Gujarat,2015,10,5,7,0,1,Cloudy,14369
Somnath,Gujarat,2015,10,5,8,0,1,Heavy Rain,17878
Somnath,Gujarat,2015,10,5,9,0,1,Cloudy,24690
Somnath,Gujarat,2015,10,5,10,0,1,Humid,14646
Somnath,Gujarat,2015,10,5,11,0,1,Sunny,37825
Somnath,Gujarat,2015,10,5,12,0,1,Cloudy,36567
Somnath,Gujarat,2015,10,5,13,0,1,Humid,22874
Somnath,Gujarat,2015,10,5,14,0,1,Humid,36901
Somnath,Gujarat,2015,10,5,15,0,1,Sunny,30952
Somnath,Gujarat,2015,10,5,16,0,1,Sunny,17698
Somnath,Gujarat,2015,10,5,17,0,1,Humid,26181
Somnath,Gujarat,2015,10,5,18,0,1,Sunny,43456
Somnath,Gujarat,2015,10,5,19,0,1,Sunny,32260
Somnath,Gujarat,2015,10,5,20,0,1,Sunny,73833
Somnath,Gujarat,2015,10,5,21,0,1,Heavy Rain,51488
Somnath,Gujarat,2015,10,5,22,0,1,Humid,29102
Somnath,Gujarat,2015,10,5,23,0,1,Heavy Rain,25770
Somnath,Gujarat,2015,10,6,0,0,1,Sunny,10469
Somnath,Gujarat,2015,10,6,1,0,1,Heavy Rain,6823
Somnath,Gujarat,2015,10,6,2,0,1,Cloudy,6714
Somnath,Gujarat,2015,10,6,3,0,1,Cloudy,9552
Somnath,Gujarat,2015,10,6,4,0,1,Sunny,6981
Somnath,Gujarat,2015,10,6,5,0,1,Humid,7680
Somnath,Gujarat,2015,10,6,6,0,1,Humid,6733
Somnath,Gujarat,2015,10,6,7,0,1,Heavy Rain,10369
Somnath,Gujarat,2015,10,6,8,0,1,Heavy Rain,10046
Somnath,Gujarat,2015,10,6,9,0,1,Heavy Rain,10653
Somnath,Gujarat,2015,10,6,10,0,1,Heavy Rain,7757
Somnath,Gujarat,2015,10,6,11,0,1,Cloudy,5786
Somnath,Gujarat,2015,10,6,12,0,1,Heavy Rain,9490
Somnath,Gujarat,2015,10,6,13,0,1,Light Rain,12561
Somnath,Gujarat,2015,10,6,14,0,1,Light Rain,11649
Somnath,Gujarat,2015,10,6,15,0,1,Humid,12264
Somnath,Gujarat,2015,10,6,16,0,1,Cloudy,12632
Somnath,Gujarat,2015,10,6,17,0,1,Humid,9080
Somnath,Gujarat,2015,10,6,18,0,1,Humid,20588
Somnath,Gujarat,2015,10,6,19,0,1,Light Rain,29302
Somnath,Gujarat,2015,10,6,20,0,1,Light Rain,22820
Somnath,Gujarat,2015,10,6,21,0,1,Humid,15970
Somnath,Gujarat,2015,10,6,22,0,1,Light Rain,20141
Somnath,Gujarat,2015,10,6,23,0,1,Heavy Rain,28683
Somnath,Gujarat,2015,10,7,0,0,1,Heavy Rain,6064
Somnath,Gujarat,2015,10,7,1,0,1,Humid,4672
Somnath,Gujarat,2015,10,7,2,0,1,Humid,9764
Somnath,Gujarat,2015,10,7,3,0,1,Humid,10403
Somnath,Gujarat,2015,10,7,4,0,1,Heavy Rain,9694
Somnath,Gujarat,2015,10,7,5,0,1,Heavy Rain,6389
Somnath,Gujarat,2015,10,7,6,0,1,Light Rain,9958
Somnath,Gujarat,2015,10,7,7,0,1,Humid,8059
Somnath,Gujarat,2015,10,7,8,0,1,Heavy Rain,5606
Somnath,Gujarat,2015,10,7,9,0,1,Cloudy,6172
Somnath,Gujarat,2015,10,7,10,0,1,Light Rain,11734
Somnath,Gujarat,2015,10,7,11,0,1,Cloudy,6549
Somnath,Gujarat,2015,10,7,12,0,1,Heavy Rain,8772
Somnath,Gujarat,2015,10,7,13,0,1,Cloudy,17215
Somnath,Gujarat,2015,10,7,14,0,1,Sunny,9680
Somnath,Gujarat,2015,10,7,15,0,1,Humid,13700
Somnath,Gujarat,2015,10,7,16,0,1,Sunny,7323
Somnath,Gujarat,2015,10,7,17,0,1,Sunny,11074
Somnath,Gujarat,2015,10,7,18,0,1,Cloudy,24359
Somnath,Gujarat,2015,10,7,19,0,1,Cloudy,28697
Somnath,Gujarat,2015,10,7,20,0,1,Cloudy,26216
Somnath,Gujarat,2015,10,7,21,0,1,Heavy Rain,21185
Somnath,Gujarat,2015,10,7,22,0,1,Sunny,27903
Somnath,Gujarat,2015,10,7,23,0,1,Cloudy,19748
Somnath,Gujarat,2015,10,8,0,0,1,Light Rain,6720
Somnath,Gujarat,2015,10,8,1,0,1,Light Rain,4405
Somnath,Gujarat,2015,10,8,2,0,1,Sunny,9096
Somnath,Gujarat,2015,10,8,3,0,1,Humid,4432
Somnath,Gujarat,2015,10,8,4,0,1,Humid,7631
Somnath,Gujarat,2015,10,8,5,0,1,Sunny,11987
Somnath,Gujarat,2015,10,8,6,0,1,Humid,11076
Somnath,Gujarat,2015,10,8,7,0,1,Heavy Rain,8854
Somnath,Gujarat,2015,10,8,8,0,1,Heavy Rain,7308
Somnath,Gujarat,2015,10,8,9,0,1,Light Rain,8444
Somnath,Gujarat,2015,10,8,10,0,1,Heavy Rain,5513
Somnath,Gujarat,2015,10,8,11,0,1,Humid,17118
Somnath,Gujarat,2015,10,8,12,0,1,Sunny,11956
Somnath,Gujarat,2015,10,8,13,0,1,Cloudy,6272
Somnath,Gujarat,2015,10,8,14,0,1,Sunny,8223
Somnath,Gujarat,2015,10,8,15,0,1,Cloudy,13150
Somnath,Gujarat,2015,10,8,16,0,1,Sunny,13126
Somnath,Gujarat,2015,10,8,17,0,1,Sunny,4616
Somnath,Gujarat,2015,10,8,18,0,1,Sunny,24822
Somnath,Gujarat,2015,10,8,19,0,1,Light Rain,28315
Somnath,Gujarat,2015,10,8,20,0,1,Humid,14399
Somnath,Gujarat,2015,10,8,21,0,1,Cloudy,27012
Somnath,Gujarat,2015,10,8,22,0,1,Sunny,17783
Somnath,Gujarat,2015,10,8,23,0,1,Humid,14205
Somnath,Gujarat,2015,10,9,0,0,1,Light Rain,28968
